19.8	46.0	63.0	101.0	125.0	168.0	226.0	252.0	288.0	306.0	367.0	414.0	444.0
19.9	82.0	122.0	172.0	272.0	349.0	454.0	516.0	598.0	733.0	781.0	859.0	920.0
20.0	82.0	160.0	219.0	318.0	410.0	517.0	671.0	721.0	839.0	950.0	1094.0	1171.0
20.1	83.0	141.0	218.0	331.0	395.0	515.0	625.0	709.0	845.0	985.0	1055.0	1154.0
20.2	66.0	112.0	170.0	235.0	322.0	373.0	469.0	551.0	620.0	724.0	841.0	905.0
20.3	62.0	109.0	154.0	220.0	298.0	373.0	454.0	524.0	596.0	681.0	767.0	840.0
20.4	106.0	182.0	271.0	382.0	485.0	612.0	723.0	834.0	975.0	0.0	1179.0	1231.0
20.5	126.0	217.0	358.0	485.0	624.0	794.0	971.0	1130.0	1310.0	1420.0	1615.0	1787.0
20.6	78.0	160.0	231.0	317.0	423.0	563.0	691.0	785.0	901.0	1045.0	1201.0	1387.0
20.7	74.0	134.0	200.0	305.0	404.0	513.0	589.0	696.0	805.0	933.0	984.0	1114.0
20.8	88.0	139.0	218.0	317.0	444.0	530.0	653.0	775.0	854.0	1004.0	1108.0	1221.0
20.9	61.0	99.0	144.0	190.0	258.0	339.0	408.0	472.0	593.0	645.0	754.0	883.0
21.0	44.0	63.0	95.0	133.0	165.0	211.0	263.0	289.0	372.0	397.0	472.0	501.0
